OBJIDsic,LAT,LON,GeodAREA,taxCount,region_id,code,name,island,tdwg4,tdwg4_name,tdwg3,tdwg2,tdwg1,tdwg1_name,country_IS,country,completeness,completeness_judge,ref_id,tnorm
"1092",-23.1097407409,-134.970756686,15.7245745121,"41","554",PYF.GI.MAN,"Mangareva, French Polynesia (Gambier Islands)","1",TUA-OO,Tuamotu,TUA,"61","6",Pacific,PYF,French Polynesia,"2","2","40",260.738
"1093",-23.1471991349,-135.039577744,5.59326349142,"20","555",PYF.GI.TAR,"Taravai, French Polynesia (Gambier Islands)","1",TUA-OO,Tuamotu,TUA,"61","6",Pacific,PYF,French Polynesia,"1","2","40",357.573
"1094",-23.1463843867,-134.851373368,0.03298894782,"1","556",PYF.GI.TAU,"Tauna, French Polynesia (Gambier Islands)","1",TUA-OO,Tuamotu,TUA,"61","6",Pacific,PYF,French Polynesia,"1","2","40",3031.318
"1095",-23.1648624949,-134.852518378,0.10229090121,"1","557",PYF.GI.TEK,"Tekava, French Polynesia (Gambier Islands)","1",TUA-OO,Tuamotu,TUA,"61","6",Pacific,PYF,French Polynesia,"1","2","40",977.604
"1096",-23.3460038992,-134.479890841,21.8105688751,"1","558",PYF.GI.TEM,"Temoe, French Polynesia (Gambier Islands)","1",TUA-OO,Tuamotu,TUA,"61","6",Pacific,PYF,French Polynesia,"1","2","40",4.585
"1097",-23.1097581321,-134.852534052,0.92760585528,"1","559",PYF.GI.TRO,"Tarauru Roa, French Polynesia (Gambier Islands)","1",TUA-OO,Tuamotu,TUA,"61","6",Pacific,PYF,French Polynesia,"1","2","40",107.804
"1098",-24.3767258715,-128.322888119,44.5527779804,"4","560",PYF.HE,"Henderson, French Polynesia","1",PIT-OO,Pitcairn Is.,PIT,"61","6",Pacific,PCN,Pitcairn,"1","2","40",8.978
"1099",-7.99628693432,-140.687405994,41.0649331821,"47","561",PYF.MI.EI,"Eiao, French Polynesia (Marquesas Islands)","1",MRQ-OO,Marquesas,MRQ,"61","6",Pacific,PYF,French Polynesia,"2","2","2375",114.453
"1110",-25.0696468912,-130.106262679,4.91753279713,"25","572",PYF.PC,"Pitcairn, French Polynesia","1",PIT-OO,Pitcairn Is.,PIT,"61","6",Pacific,PCN,Pitcairn,"1","2","40",508.385
"1111",-16.4940458275,-151.738948654,32.7461894514,"29","573",PYF.SI.BOR,"Bora Bora, French Polynesia (Society Islands)","1",SCI-OO,Society Is.,SCI,"61","6",Pacific,PYF,French Polynesia,"1","2","40",88.56
"1112",-16.7464708775,-151.002510045,82.0542533698,"24","574",PYF.SI.HUA,"Huahine, French Polynesia (Society Islands)","1",SCI-OO,Society Is.,SCI,"61","6",Pacific,PYF,French Polynesia,"1","2","40",29.249
"1113",-17.65707106,-150.628686959,13.090723292,"5","575",PYF.SI.MAI,"Maiao, French Polynesia (Society Islands)","1",SCI-OO,Society Is.,SCI,"61","6",Pacific,PYF,French Polynesia,"1","2","40",38.195
"1114",-16.4421547547,-152.265035055,13.4647999826,"106","576",PYF.SI.MAU,"Maupiti, French Polynesia (Society Islands)","1",SCI-OO,Society Is.,SCI,"61","6",Pacific,PYF,French Polynesia,"2","2","41",787.238
"1115",-17.8752697375,-148.067523464,2.51904435549,"12","577",PYF.SI.MEH,"Mehetia, French Polynesia (Society Islands)","1",SCI-OO,Society Is.,SCI,"61","6",Pacific,PYF,French Polynesia,"1","2","40",476.371
"1116",-17.5290550675,-149.833709179,134.378689848,"111","578",PYF.SI.MOO,"Moorea, French Polynesia (Society Islands)","1",SCI-OO,Society Is.,SCI,"61","6",Pacific,PYF,French Polynesia,"2","2","40",82.602
"1117",-16.8017706178,-153.944045452,5.99023132554,"1","579",PYF.SI.MOP,"Mopelia, French Polynesia (Society Islands)","1",SCI-OO,Society Is.,SCI,"61","6",Pacific,PYF,French Polynesia,"1","2","40",16.694
"1118",-16.822011602,-151.436886069,173.617486149,"84","580",PYF.SI.RAI,"Raiatea, French Polynesia (Society Islands)","1",SCI-OO,Society Is.,SCI,"61","6",Pacific,PYF,French Polynesia,"2","2","40",48.382
"1119",-16.62298511,-151.493670905,94.9049606014,"35","581",PYF.SI.TAH,"Tahaa, French Polynesia (Society Islands)","1",SCI-OO,Society Is.,SCI,"61","6",Pacific,PYF,French Polynesia,"2","2","40",36.879
"1120",-17.0045201557,-149.566609574,6.2454616871,"4","582",PYF.SI.TET,"Tetiaroa, French Polynesia (Society Islands)","1",SCI-OO,Society Is.,SCI,"61","6",Pacific,PYF,French Polynesia,"1","2","40",64.047
"1121",-17.6774861898,-149.400752999,1053.129908,"207","583",PYF.SI.THI,"Tahiti, French Polynesia (Society Islands)","1",SCI-OO,Society Is.,SCI,"61","6",Pacific,PYF,French Polynesia,"2","2","40",19.656
"1122",-16.2620429866,-151.816122842,11.1487322119,"3","584",PYF.SI.TUP,"Tupai, French Polynesia (Society Islands)","1",SCI-OO,Society Is.,SCI,"61","6",Pacific,PYF,French Polynesia,"1","2","40",26.909
"1126",-15.9866663606,-140.133244259,15.6449887469,"1","588",PYF.TA.FAK,"Fakahina, French Polynesia (Tuamotu Archipelago)","1",TUA-OO,Tuamotu,TUA,"61","6",Pacific,PYF,French Polynesia,"1","2","40",6.392
"1127",-22.2400463527,-138.746419455,11.9311345006,"1","589",PYF.TA.FAN,"Fangataufa, French Polynesia (Tuamotu Archipelago)","1",TUA-OO,Tuamotu,TUA,"61","6",Pacific,PYF,French Polynesia,"1","2","40",8.381
"1128",-18.2565410518,-140.86958345,46.3268167557,"4","590",PYF.TA.HAO,"Hao, French Polynesia (Tuamotu Archipelago)","1",TUA-OO,Tuamotu,TUA,"61","6",Pacific,PYF,French Polynesia,"1","2","40",8.634
"1130",-15.7296557484,-146.709510067,20.24603332,"1","592",PYF.TA.KAU,"Kaukura, French Polynesia (Tuamotu Archipelago)","1",TUA-OO,Tuamotu,TUA,"61","6",Pacific,PYF,French Polynesia,"1","2","40",4.939
"1141",-21.3055475413,-136.74675043,4.15483582289,"1","605",PYF.TA.TEN,"Tenararo, French Polynesia (Tuamotu Archipelago)","1",TUA-OO,Tuamotu,TUA,"61","6",Pacific,PYF,French Polynesia,"1","2","40",24.068
"1142",-21.3450416839,-136.542968221,5.93850385207,"3","606",PYF.TA.TGA,"Tenarunga, French Polynesia (Tuamotu Archipelago)","1",TUA-OO,Tuamotu,TUA,"61","6",Pacific,PYF,French Polynesia,"1","2","40",50.518
