OBJIDsic,LAT,LON,GeodAREA,taxCount,region_id,code,name,island,tdwg4,tdwg4_name,tdwg3,tdwg2,tdwg1,tdwg1_name,country_IS,country
"904",30.84672605250,75.41506172690,50989.26461970000,"160","395",IND.PUN,Punjab,"0",IND-PU,Punjab,IND,"40","4",Asia-Tropical,IND,India
"905",26.58574656650,73.84910769010,341998.73598699999,"169","396",IND.RAJ,Rajasthan,"0",IND-RA,Rajasthan,IND,"40","4",Asia-Tropical,IND,India
"906",27.56326806630,88.46628062470,7259.68587234000,"157","397",IND.SIK,Sikkim,"0",EHM-SI,Sikkim,EHM,"40","4",Asia-Tropical,IND,India
"907",11.00564064570,78.40453499810,130124.46076500000,"331","398",IND.TAN,Tamil Nadu,"0",IND-TN,Tamil Nadu,IND,"40","4",Asia-Tropical,IND,India
"908",23.74051584640,91.73500665150,10445.53350040000,"127","399",IND.TRI,Tripura,"0",ASS-TR,Tripura,ASS,"40","4",Asia-Tropical,IND,India
"911",23.79838606000,87.99161694340,85283.61821390000,"192","402",IND.WBE,West Bengal,"0",IND-WB,West Bengal,IND,"40","4",Asia-Tropical,IND,India
"913",65.09743122270,-15.03672106120,15507.20350220000,"42","404",ISL.IAU,"East province, Iceland","1",ICE-OO,Iceland,ICE,"10","1",Europe,ISL,Iceland
"914",64.59133000400,-18.34094889830,17424.89781040000,"6","405",ISL.IMI,"Central Highlands, Iceland","1",ICE-OO,Iceland,ICE,"10","1",Europe,ISL,Iceland
"915",65.60706816640,-18.19398965580,24646.20285630000,"48","406",ISL.INO,"North province, Iceland","1",ICE-OO,Iceland,ICE,"10","1",Europe,ISL,Iceland
"916",65.80687552360,-22.75038262880,6937.52677103000,"32","407",ISL.INV,"North-West province, Iceland","1",ICE-OO,Iceland,ICE,"10","1",Europe,ISL,Iceland
"917",63.90023371900,-19.80308190590,9931.31471387000,"49","408",ISL.ISU,"South province, Iceland","1",ICE-OO,Iceland,ICE,"10","1",Europe,ISL,Iceland
"918",64.68870333010,-21.88288303290,10470.63308940000,"51","409",ISL.IVE,"Westprovince, Iceland","1",ICE-OO,Iceland,ICE,"10","1",Europe,ISL,Iceland
"919",31.44395983890,34.99603398680,21900.92832180000,"103","410",ISR,Israel,"0",PAL-IS,Israel,PAL,"34","3",Asia-Temperate,ISR,Israel
"920",43.52479010620,12.16244901140,250408.92657400001,"492","411",ITA.ITA,Italy (mainland),"0",ITA-IT,Italy,ITA,"13","1",Europe,ITA,Italy
"921",40.09022443850,9.03622355657,23784.20129870000,"120","412",ITA.SAR,Sardinia,"1",SAR-OO,Sardegna,SAR,"12","1",Europe,ITA,Italy
"922",37.58763452700,14.15549666460,25453.62531330000,"146","413",ITA.SIC,Sicily,"1",SIC-SI,Sicilia,SIC,"13","1",Europe,ITA,Italy
"923",18.15707141750,-77.31048447860,10992.97894990000,"23","414",JAM,Jamaica,"1",JAM-OO,Jamaica,JAM,"81","8",Southern America,JAM,Jamaica
"925",37.55117739360,137.97834761000,373508.03402999998,"3300","416",JPN,Japan,"1",000-04,Japan,"4","38","3",Asia-Temperate,JPN,Japan
"926",0.51708499814,37.84942417760,582172.82754500001,"433","417",KEN,Kenya,"0",KEN-OO,Kenya,KEN,"25","2",Africa,KEN,Kenya
"927",41.47631824860,74.59198788280,200947.02343500001,"74","418",KGZ,Kyrgyzstan,"0",KGZ-OO,Kirgizistan,KGZ,"32","3",Asia-Temperate,KGZ,Kyrgyzstan
"928",1.85073687788,-157.35340631300,468.96591716200,"1","419",KIR.KII,"Kiritimati, Northern Line Islands","1",LIN-KI,Kiribati Line Is.,LIN,"61","6",Pacific,KIR,Kiribati
"929",5.88168184916,-162.07421829400,4.29160694520,"8","420",KIR.PAL,"Palmyra, Norther Line Islands","1",LIN-KI,Kiribati Line Is.,LIN,"61","6",Pacific,KIR,Kiribati
"930",-2.81264105214,-171.67301376800,12.28307558120,"47","421",KIR.PI.CA,"Canton, Phoenix Islands","1",PHX-OO,Phoenix Is.,PHX,"60","6",Pacific,KIR,Kiribati
"931",-3.12749195243,-171.08539847200,6.56324208675,"6","422",KIR.PI.EB,"Enderbury, Phoenix Islands","1",PHX-OO,Phoenix Is.,PHX,"60","6",Pacific,KIR,Kiribati
"932",-4.67478001462,-174.52223565700,4.99799539249,"11","423",KIR.PI.GA,"Gardner, Phoenix Islands","1",PHX-OO,Phoenix Is.,PHX,"60","6",Pacific,KIR,Kiribati
"933",-4.51477122346,-172.18303896000,8.09945008990,"22","424",KIR.PI.HU,"Hull, Phoenix Islands","1",PHX-OO,Phoenix Is.,PHX,"60","6",Pacific,KIR,Kiribati
"934",-3.59521943725,-174.12274095000,0.66126928727,"1","425",KIR.PI.MK,"McKean, Phoenix Islands","1",PHX-OO,Phoenix Is.,PHX,"60","6",Pacific,KIR,Kiribati
"935",-4.45540069052,-171.24443972100,9.03161762584,"11","426",KIR.PI.SY,"Sydney, Phoenix Islands","1",PHX-OO,Phoenix Is.,PHX,"60","6",Pacific,KIR,Kiribati
"936",3.85110559835,-159.29677732800,31.19075672950,"5","427",KIR.TAB,Tabueran,"1",LIN-KI,Kiribati Line Is.,LIN,"61","6",Pacific,KIR,Kiribati
"937",4.68379800823,-160.37960917400,14.70260368950,"4","428",KIR.TER,"Teraina, Norther Line Islands","1",LIN-KI,Kiribati Line Is.,LIN,"61","6",Pacific,KIR,Kiribati
"938",17.33922742850,-62.76505946270,171.75994364300,"104","429",KNA.KI,Saint Kitts,"1",LEE-SK,St.Kitts-Nevis,LEE,"81","8",Southern America,KNA,Saint Kitts and Nevis
"939",17.15036011770,-62.58646978990,95.46854300100,"23","430",KNA.NE,Nevis,"1",LEE-SK,St.Kitts-Nevis,LEE,"81","8",Southern America,KNA,Saint Kitts and Nevis
"940",36.40255020850,127.85655698800,94888.95538630000,"310","431",KOR,"Korea, Republic of","0",KOR-SK,South Korea,KOR,"38","3",Asia-Temperate,KOR,Korea (the Republic of)
"941",18.50164891990,103.75808186700,230316.15142700000,"212","432",LAO,Lao People's Democratic Republic,"0",LAO-OO,Laos,LAO,"41","4",Asia-Tropical,LAO,Lao People's Democratic Republic (the)
"942",6.44204415416,-9.31068120748,95175.56716209999,"157","433",LBR,Liberia,"0",LBR-OO,Liberia,LBR,"22","2",Africa,LBR,Liberia
"943",27.02894338410,18.02259361030,1619009.66008000006,"48","434",LBY,Libyan Arab Jamahiriya,"0",LBY-OO,Libya,LBY,"20","2",Africa,LBY,Libya
"944",13.89843336060,-60.96677352810,614.17214109600,"294","435",LCA,Saint Lucia,"1",WIN-SL,St.Lucia,WIN,"81","8",Southern America,LCA,Saint Lucia
"945",47.14246317050,9.55380476669,162.03906452300,"78","436",LIE,Liechtenstein,"0",AUT-LI,Liechtenstein,AUT,"11","1",Europe,LIE,Liechtenstein
"946",7.61591460669,80.70316285820,66291.21045450000,"394","437",LKA,Sri Lanka,"1",SRL-OO,Sri Lanka,SRL,"40","4",Asia-Tropical,LKA,Sri Lanka
"947",-29.58313666300,28.22271734970,30736.70391960000,"580","438",LSO,Lesotho,"0",LES-OO,Lesotho,LES,"27","2",Africa,LSO,Lesotho
"948",55.33567070450,23.89812086210,65010.34816210000,"259","439",LTU,Lithuania,"0",BLT-LI,Lithuania,BLT,"14","1",Europe,LTU,Lithuania
"949",49.77982031920,6.11020389040,2585.61475212000,"105","440",LUX,Luxembourg,"0",BGM-LU,Luxembourg,BGM,"11","1",Europe,LUX,Luxembourg
"950",56.85753504390,24.92942572990,64643.17930570000,"281","441",LVA,Latvia,"0",BLT-LA,Latvia,BLT,"14","1",Europe,LVA,Latvia
"951",31.89640609250,-6.32364022716,405714.67007599998,"177","442",MAR,Morocco,"0",MOR-MO,Morocco,MOR,"20","2",Africa,MAR,Morocco
"952",47.19387078660,28.47393053830,33687.77366240000,"193","443",MDA,Republic of Moldova,"0",UKR-MO,Moldova,UKR,"14","1",Europe,MDA,Moldova (the Republic of)
"953",-19.37316753000,46.70599831330,592983.88362700003,"667","444",MDG,Madagascar,"1",MDG-OO,Madagascar,MDG,"29","2",Africa,MDG,Madagascar
"954",22.01078717700,-102.36249261000,5594.61598074000,"174","445",MEX.AGU,Aguascalientes,"0",MXE-AG,Aguascalientes,MXE,"79","7",Northern America,MEX,Mexico
"955",30.54053814410,-115.09397475400,72650.42321240000,"265","923",MEX.BCN,Baja California Norte,"0",MXN-BC,Baja California,MXN,"79","7",Northern America,MEX,Mexico
"957",18.87245360500,-90.43316779350,50080.89966260000,"307","447",MEX.CAM,Campeche,"0",MXT-CA,Campeche,MXT,"79","7",Northern America,MEX,Mexico
"958",28.80302878270,-106.44431441700,247593.30364000000,"323","448",MEX.CHH,Chihuahua,"0",MXE-CU,Chihuahua,MXE,"79","7",Northern America,MEX,Mexico
"959",16.49897344030,-92.46528040760,73520.51734250000,"666","449",MEX.CHP,Chiapas,"0",MXT-CI,Chiapas,MXT,"79","7",Northern America,MEX,Mexico
"960",27.30662413550,-102.03355851400,150595.72494499999,"343","450",MEX.COA,Coahuila,"0",MXE-CO,Coahuila,MXE,"79","7",Northern America,MEX,Mexico
"961",19.13708757910,-103.91796556300,5729.71398284000,"243","451",MEX.COL,Colima,"0",MXS-CL,Colima,MXS,"79","7",Northern America,MEX,Mexico
"963",24.93519454080,-104.92001471300,120423.34660900000,"230","453",MEX.DUR,Durango,"0",MXE-DU,Durango,MXE,"79","7",Northern America,MEX,Mexico
"964",17.66699337290,-99.90206443780,64416.73628800000,"326","454",MEX.GRO,Guerrero,"0",MXS-GR,Guerrero,MXS,"79","7",Northern America,MEX,Mexico
"965",20.89368729820,-101.02138070800,30381.97365910000,"260","455",MEX.GUA,Guanajuato,"0",MXE-GU,Guanajuato,MXE,"79","7",Northern America,MEX,Mexico
"966",20.47151682460,-98.87126642160,21220.49297850000,"396","456",MEX.HID,Hidalgo,"0",MXE-HI,Hidalgo,MXE,"79","7",Northern America,MEX,Mexico
"967",20.59861141080,-103.62211004700,79627.71757230000,"497","457",MEX.JAL,Jalisco,"0",MXS-JA,Jalisco,MXS,"79","7",Northern America,MEX,Mexico
"969",19.21104080270,-101.87953236900,59437.24302740000,"517","459",MEX.MIC,Michoacán,"0",MXS-MI,Michoac n,MXS,"79","7",Northern America,MEX,Mexico
"970",18.75814263960,-99.06933492910,4992.12318605000,"444","460",MEX.MOR,Morelos,"0",MXC-MO,Morelos,MXC,"79","7",Northern America,MEX,Mexico
"971",21.84917476550,-104.91380184700,27409.52709650000,"291","461",MEX.NAY,Nayarit,"0",MXS-NA,Nayarit,MXS,"79","7",Northern America,MEX,Mexico
"972",25.57736525820,-99.95914578540,65042.98300980000,"354","462",MEX.NLE,Nuevo León,"0",MXE-NL,Nuevo Le¢n,MXE,"79","7",Northern America,MEX,Mexico
"973",16.95948232980,-96.43132438920,92407.49742380000,"548","463",MEX.OAX,Oaxaca,"0",MXS-OA,Oaxaca,MXS,"79","7",Northern America,MEX,Mexico
"974",19.00160734860,-97.88534474820,34260.21579190000,"468","464",MEX.PUE,Puebla,"0",MXC-PU,Puebla,MXC,"79","7",Northern America,MEX,Mexico
"975",20.84466112610,-99.84649852070,12061.30512730000,"374","465",MEX.QUE,Querétaro,"0",MXE-QU,Quer‚taro,MXE,"79","7",Northern America,MEX,Mexico
"976",19.55845820070,-88.25512890830,51058.60401580000,"248","466",MEX.ROO,Quintana Roo,"0",MXT-QR,Quintana Roo,MXT,"79","7",Northern America,MEX,Mexico
"977",25.02178602370,-107.48280192000,57519.81022150000,"321","467",MEX.SIN,Sinaloa,"0",MXN-SI,Sinaloa,MXN,"79","7",Northern America,MEX,Mexico
"978",22.61557812610,-100.43823394600,63980.51528200000,"434","468",MEX.SLP,San Luis Potosí,"0",MXE-SL,San Luis Potos¡,MXE,"79","7",Northern America,MEX,Mexico
"979",18.79175109980,-110.97506555100,135.99569799200,"47","469",MEX.SOC,Socorro,"1",MXI-RG,Revillagigedo Is.,MXI,"79","7",Northern America,MEX,Mexico
"980",29.71292697410,-110.81636799800,180607.05937300000,"342","470",MEX.SON,Sonora,"0",MXN-SO,Sonora,MXN,"79","7",Northern America,MEX,Mexico
"981",17.94630432890,-92.57568898900,24003.17769400000,"313","471",MEX.TAB,Tabasco,"0",MXT-TB,Tabasco,MXT,"79","7",Northern America,MEX,Mexico
"982",24.29819320200,-98.62181033670,79328.62018339999,"365","472",MEX.TAM,Tamaulipas,"0",MXE-TA,Tamaulipas,MXE,"79","7",Northern America,MEX,Mexico
"1290",45.38715753460,-69.23046468160,84386.10039530000,"933","774",USA.ME,Maine,"0",MAI-OO,Maine,MAI,"75","7",Northern America,USA,United States of America (the)
"1291",44.88047543920,-85.73613836810,250775.92452000000,"1131","775",USA.MI,Michigan,"0",MIC-OO,Michigan,MIC,"75","7",Northern America,USA,United States of America (the)
"1292",46.34788237920,-94.19905799880,225001.88491399999,"633","776",USA.MN,Minnesota,"0",MIN-OO,Minnesota,MIN,"74","7",Northern America,USA,United States of America (the)
"1293",38.37431054160,-92.49047835280,180413.83822800001,"944","777",USA.MO,Missouri,"0",MSO-OO,Missouri,MSO,"74","7",Northern America,USA,United States of America (the)
"1294",32.75758366000,-89.67307909120,123923.49857100000,"826","778",USA.MS,Mississippi,"0",MSI-OO,Mississippi,MSI,"78","7",Northern America,USA,United States of America (the)
"1295",47.03183597840,-109.63795879400,379494.62697099999,"592","779",USA.MT,Montana,"0",MNT-OO,Montana,MNT,"73","7",Northern America,USA,United States of America (the)
"1296",35.55126489790,-79.38738655080,127892.55275000000,"1143","780",USA.NC,North Carolina,"0",NCA-OO,North Carolina,NCA,"78","7",Northern America,USA,United States of America (the)
"1297",47.44746532960,-100.45935551600,182562.36950500001,"344","781",USA.ND,North Dakota,"0",NDA-OO,North Dakota,NDA,"74","7",Northern America,USA,United States of America (the)
"1298",41.52782156040,-99.79240896170,200135.01471500000,"500","782",USA.NE,Nebraska,"0",NEB-OO,Nebraska,NEB,"74","7",Northern America,USA,United States of America (the)
"1299",43.69056636930,-71.57908530980,24194.34446740000,"718","783",USA.NH,New Hampshire,"0",NWH-OO,New Hampshire,NWH,"75","7",Northern America,USA,United States of America (the)
"1300",18.40323456900,-75.01361815390,5.17264671994,"30","784",USA.NI,Navassa Island,"1",HAI-NI,Navassa I.,HAI,"81","8",Southern America,UMI,United States Minor Outlying Islands (the)
"1301",40.19292620790,-74.66485125060,19713.43827320000,"1229","785",USA.NJ,New Jersey,"0",NWJ-OO,New Jersey,NWJ,"75","7",Northern America,USA,United States of America (the)
"1302",34.42302640210,-106.10771656500,315098.67375800002,"577","786",USA.NM,New Mexico,"0",NWM-OO,New Mexico,NWM,"77","7",Northern America,USA,United States of America (the)
"1303",39.35822493360,-116.65208920300,286612.21425999998,"447","787",USA.NV,Nevada,"0",NEV-OO,Nevada,NEV,"76","7",Northern America,USA,United States of America (the)
"1304",42.99648630120,-75.69648515400,136923.37568200001,"1674","788",USA.NY,New York,"0",NWY-OO,New York,NWY,"75","7",Northern America,USA,United States of America (the)
"1305",40.41573623850,-82.70740722640,116428.02261400000,"1189","789",USA.OH,Ohio,"0",OHI-OO,Ohio,OHI,"75","7",Northern America,USA,United States of America (the)
"1306",35.58437604040,-97.50972269790,181141.22407900001,"574","790",USA.OK,Oklahoma,"0",OKL-OO,Oklahoma,OKL,"74","7",Northern America,USA,United States of America (the)
"1307",43.94020972710,-120.54103128400,251314.58227300001,"1157","791",USA.OR,Oregon,"0",ORE-OO,Oregon,ORE,"73","7",Northern America,USA,United States of America (the)
"1308",40.89848407640,-77.84132464000,119356.87511399999,"1454","792",USA.PA,Pennsylvania,"0",PEN-OO,Pennsylvania,PEN,"75","7",Northern America,USA,United States of America (the)
"1309",41.68479785230,-71.55987025330,2735.74372131000,"717","793",USA.RI,Rhode Island,"0",RHO-OO,Rhode I.,RHO,"75","7",Northern America,USA,United States of America (the)
"983",19.41487432700,-98.13760021240,4078.93457416000,"188","473",MEX.TLA,Tlaxcala,"0",MXC-TL,Tlaxcala,MXC,"79","7",Northern America,MEX,Mexico
"984",19.37462843080,-96.40308243400,71073.18343070000,"745","474",MEX.VER,Veracruz,"0",MXG-VC,Veracruz,MXG,"79","7",Northern America,MEX,Mexico
"985",20.77811789620,-88.94097997370,37855.78627430000,"297","475",MEX.YUC,Yucatán,"0",MXT-YU,Yucat n,MXT,"79","7",Northern America,MEX,Mexico
"986",23.30917677230,-102.69962878800,74817.18297579999,"233","476",MEX.ZAC,Zacatecas,"0",MXE-ZA,Zacatecas,MXE,"79","7",Northern America,MEX,Mexico
"987",11.12722590240,166.43300650500,5.15518265672,"8","477",MHL.AA,Ailinginae Atoll,"1",MRS-OO,Marshall Is.,MRS,"62","6",Pacific,MHL,Marshall Islands (the)
"988",11.49774117420,162.29615831400,10.15820110620,"21","478",MHL.ENI,"Eniwetok, Mashall Islands","1",MRS-OO,Marshall Is.,MRS,"62","6",Pacific,MHL,Marshall Islands (the)
"989",7.11907417352,171.21602431000,22.27838851530,"15","479",MHL.MA,"Majuro Atoll, Marshall Islands","1",MRS-OO,Marshall Is.,MRS,"62","6",Pacific,MHL,Marshall Islands (the)
"990",11.29421132960,166.87586550400,11.36169017860,"35","480",MHL.RA,Rongelap Atoll,"1",MRS-OO,Marshall Is.,MRS,"62","6",Pacific,MHL,Marshall Islands (the)
"991",41.59307856030,21.69955515130,25327.60879150000,"6","481",MKD,The former Yugoslav Republic of Macedonia,"0",YUG-MA,Macedonia,YUG,"13","1",Europe,MKD,Macedonia (the former Yugoslav Republic of)
"992",17.34774497680,-3.52228927293,1256003.59005000000,"82","482",MLI,Mali,"0",MLI-OO,Mali,MLI,"22","2",Africa,MLI,Mali
"993",35.89052261770,14.44192246180,294.39464946500,"105","483",MLT,Malta,"1",SIC-MA,Malta,SIC,"13","1",Europe,MLT,Malta
"994",17.59960816540,145.83286659300,13.85980131070,"71","484",MNP.AG,"Alamagan, Marianas","1",MRN-NM,Northern Marianas,MRN,"62","6",Pacific,MNP,Northern Mariana Islands (the)
"995",18.77220764760,145.66842431400,46.90229055350,"72","485",MNP.AH,"Agrihan, Marianas","1",MRN-NM,Northern Marianas,MRN,"62","6",Pacific,MNP,Northern Mariana Islands (the)
"996",19.68311712110,145.41924459800,18.84556347580,"16","486",MNP.AI,"Asuncion Island, Marianas","1",MRN-NM,Northern Marianas,MRN,"62","6",Pacific,MNP,Northern Mariana Islands (the)
"997",14.85245242060,145.55880706800,7.55291954689,"33","487",MNP.AJ,"Aguijan, Marianas","1",MRN-NM,Northern Marianas,MRN,"62","6",Pacific,MNP,Northern Mariana Islands (the)
"998",16.35224567950,145.67687596500,35.13114965900,"55","488",MNP.AT,"Anatahan, Marianas","1",MRN-NM,Northern Marianas,MRN,"62","6",Pacific,MNP,Northern Mariana Islands (the)
"999",20.54491159840,144.89379480000,2.78860589505,"1","489",MNP.FP,"Farallon de Pajaros, Marianas","1",MRN-NM,Northern Marianas,MRN,"62","6",Pacific,MNP,Northern Mariana Islands (the)
"1000",17.30978203220,145.84133098500,4.58141330181,"11","490",MNP.GG,"Guguan, Marianas","1",MRN-NM,Northern Marianas,MRN,"62","6",Pacific,MNP,Northern Mariana Islands (the)
"1001",20.02149064820,145.22453171100,4.07667711440,"16","491",MNP.MI,"Maug Islands, Marianas","1",MRN-NM,Northern Marianas,MRN,"62","6",Pacific,MNP,Northern Mariana Islands (the)
"1002",18.11635452890,145.76670063400,48.03688391710,"101","492",MNP.PA,"Pagan, Mariana Islands","1",MRN-NM,Northern Marianas,MRN,"62","6",Pacific,MNP,Northern Mariana Islands (the)
"1003",14.15743543590,145.21409250100,89.68812275650,"246","493",MNP.RO,"Rota, Marianas","1",MRN-NM,Northern Marianas,MRN,"62","6",Pacific,MNP,Northern Mariana Islands (the)
"1004",16.70450964840,145.77915866800,5.10864724263,"40","494",MNP.SG,"Sarigan, Marianas","1",MRN-NM,Northern Marianas,MRN,"62","6",Pacific,MNP,Northern Mariana Islands (the)
"1005",15.18912898380,145.75396344600,122.54246088300,"236","495",MNP.SP,"Saipan, Marianas","1",MRN-NM,Northern Marianas,MRN,"62","6",Pacific,MNP,Northern Mariana Islands (the)
"1006",15.01335054200,145.63156613500,103.63295492600,"217","496",MNP.TI,"Tinian, Marianas","1",MRN-NM,Northern Marianas,MRN,"62","6",Pacific,MNP,Northern Mariana Islands (the)
"1007",-13.07106911560,36.46216180730,128705.49129799999,"68","497",MOZ.A,Nassa,"0",MOZ-OO,Mozambique,MOZ,"26","2",Africa,MOZ,Mozambique
"1008",-19.03983459190,33.43244239490,62852.44264830000,"96","498",MOZ.B,Manica,"0",MOZ-OO,Mozambique,MOZ,"26","2",Africa,MOZ,Mozambique
"1009",-23.32010812100,32.80027552060,75562.59710990000,"89","499",MOZ.G,Gaza,"0",MOZ-OO,Mozambique,MOZ,"26","2",Africa,MOZ,Mozambique
"1010",-22.80878564580,34.50918783280,68116.29907769999,"34","500",MOZ.I,Inhambane,"0",MOZ-OO,Mozambique,MOZ,"26","2",Africa,MOZ,Mozambique
"1011",-25.54200859570,32.44933461080,23673.72724880000,"325","501",MOZ.L,Maputo,"0",MOZ-OO,Mozambique,MOZ,"26","2",Africa,MOZ,Mozambique
"1012",-14.96365802430,39.25697442820,78281.88069789999,"34","502",MOZ.N,Nampula,"0",MOZ-OO,Mozambique,MOZ,"26","2",Africa,MOZ,Mozambique
"1013",-12.45871029150,39.36694245260,78151.93316340000,"17","503",MOZ.P,Cabo Delgado,"0",MOZ-OO,Mozambique,MOZ,"26","2",Africa,MOZ,Mozambique
"1014",-16.65950033580,36.98677094910,102689.06421200000,"44","504",MOZ.Q,Zambezia,"0",MOZ-OO,Mozambique,MOZ,"26","2",Africa,MOZ,Mozambique
"1015",-19.05274315550,34.67834078920,67345.31852830001,"84","505",MOZ.S,Sofala,"0",MOZ-OO,Mozambique,MOZ,"26","2",Africa,MOZ,Mozambique
"1016",-15.52172964660,32.76520558450,100961.88652800000,"73","506",MOZ.T,Tete,"0",MOZ-OO,Mozambique,MOZ,"26","2",Africa,MOZ,Mozambique
"1017",20.25646738020,-10.33285221270,1037775.53848999995,"76","507",MRT,Mauritania,"0",MTN-OO,Mauritania,MTN,"22","2",Africa,MRT,Mauritania
"1018",16.73945201040,-62.18968495570,100.64573701800,"23","508",MSR,Montserrat,"1",LEE-MO,Montserrat,LEE,"81","8",Southern America,MSR,Montserrat
"1019",14.65274681930,-61.01811451190,1114.85631682000,"347","509",MTQ,Martinique,"1",WIN-MA,Martinique,WIN,"81","8",Southern America,MTQ,Martinique
"1020",-20.25186570560,57.87076664070,2144.89428132000,"746","510",MUS,Mauritius,"1",MAU-OO,Mauritius,MAU,"29","2",Africa,MUS,Mauritius
"1021",-13.19710377140,34.28833370340,116981.58080900001,"56","511",MWI,Malawi,"0",MLW-OO,Malawi,MLW,"26","2",Africa,MWI,Malawi
"1023",-22.13868212030,17.21857593760,825516.90401599999,"767","513",NAM,Namibia,"0",NAM-OO,Namibia,NAM,"27","2",Africa,NAM,Namibia
"1025",17.42061222600,9.40502513468,1181786.90839000000,"41","515",NER,Niger,"0",NGR-OO,Niger,NGR,"22","2",Africa,NER,Niger (the)
"1026",-29.03257932740,167.95226557500,37.87656031630,"273","516",NFK,Norfolk Island,"1",NFK-NI,Norfolk I.,NFK,"50","5",Australasia,NFK,Norfolk Island
"1027",9.59431755284,8.10129900687,909687.28707399999,"218","517",NGA,Nigeria,"0",NGA-OO,Nigeria,NGA,"22","2",Africa,NGA,Nigeria
"1028",12.83990920650,-85.03024393970,129202.38866600000,"702","518",NIC,Nicaragua,"0",NIC-OO,Nicaragua,NIC,"80","8",Southern America,NIC,Nicaragua
"1029",52.23467872650,5.62264364879,34534.71883730000,"256","519",NLD,Netherlands,"0",NET-OO,Netherlands,NET,"11","1",Europe,NLD,Netherlands (the)
"1031",70.94072128550,-8.56604628140,1.90539943216,"6","521",NOR.JM,Jan Mayen,"1",SVA-OO,Svalbard,SVA,"10","1",Europe,SJM,Svalbard and Jan Mayen
"1032",78.95340020740,22.98493194000,1639.43510499000,"6","522",NOR.SVA,Svalbard,"1",SVA-OO,Svalbard,SVA,"10","1",Europe,SJM,Svalbard and Jan Mayen
"1033",28.24958119450,83.93456070360,148042.51620600000,"350","523",NPL,Nepal,"0",NEP-OO,Nepal,NEP,"40","4",Asia-Tropical,NPL,Nepal
"1034",-0.52847048405,166.93448367500,22.15093877720,"18","524",NRU,Nauru,"1",NRU-OO,Nauru,NRU,"60","6",Pacific,NRU,Nauru
"1035",-41.82952219760,171.47068595900,268494.58257400000,"1775","525",NZL,New Zealand,"1",000-05,New Zealand,"5","51","5",Australasia,NZL,New Zealand
"1036",-50.73648430770,166.09726329400,599.91935337600,"60","526",NZL.AUC,Auckland Islands,"1",ATP-OO,Antipodean Is.,ATP,"51","5",Australasia,NZL,New Zealand
"1037",-43.93848485530,-176.52521604700,819.51081754900,"584","527",NZL.CI,Chatham Islands,"1",CTM-OO,Chatham Is.,CTM,"51","5",Australasia,NZL,New Zealand
"1067",8.50718722335,-80.10266265940,74135.18875270001,"194","529",PAN,Panama,"0",PAN-OO,Panam ,PAN,"80","8",Southern America,PAN,Panama
"1069",11.81427071620,122.89618345000,279862.07204000000,"653","531",PHL,Philippines,"1",PHI-OO,Philippines,PHI,"42","4",Asia-Tropical,PHL,Philippines (the)
"1070",52.12218074200,19.41712936630,313468.49305799999,"391","532",POL,Poland,"0",POL-OO,Poland,POL,"11","1",Europe,POL,Poland
"1071",18.22200987610,-66.46814795840,8970.47221826000,"985","533",PRI,Puerto Rico,"1",PUE-OO,Puerto Rico,PUE,"81","8",Southern America,PRI,Puerto Rico
"1072",40.14335779100,127.18385814500,122851.46294500001,"116","534",PRK,"Korea, Democratic People's Republic of","0",KOR-NK,North Korea,KOR,"38","3",Asia-Temperate,PRK,Korea (the Democratic People's Republic of)
"1075",32.50762807600,-16.50883381610,13.97360646900,"16","536",PRT.DES,Desertas,"1",MDR-OO,Madeira,MDR,"21","2",Africa,PRT,Portugal
"1076",32.74633724860,-16.99912970020,740.93773131600,"889","537",PRT.MAD,Madeira,"1",MDR-OO,Madeira,MDR,"21","2",Africa,PRT,Portugal
"1077",33.06918042060,-16.34217390850,40.33147660490,"101","539",PRT.PSA,Porto Santo,"1",MDR-OO,Madeira,MDR,"21","2",Africa,PRT,Portugal
"1078",30.11226343660,-15.91922770950,4.84837792457,"17","540",PRT.SIS,Salvage Islands,"1",SEL-OO,Selvagens,SEL,"21","2",Africa,PRT,Portugal
"1079",-23.16622139130,-135.03557809500,0.92096106979,"12","541",PYF.AGA,"Agakauitai, French Polynesia (Gambier Islands)","1",TUA-OO,Tuamotu,TUA,"61","6",Pacific,PYF,French Polynesia
"1081",-21.80933240910,-154.70243361600,2.04598830748,"3","543",PYF.AI.MAR,"Maria, French Polynesia (Austral Islands)","1",TUB-OO,Tubuai Is.,TUB,"61","6",Pacific,PYF,French Polynesia
"1082",-23.86795096990,-147.65258273600,19.11167006140,"77","544",PYF.AI.RAI,"Raivavae, French Polynesia (Austral Islands)","1",TUB-OO,Tubuai Is.,TUB,"61","6",Pacific,PYF,French Polynesia
"1083",-22.64883835030,-152.80573420800,8.42686443898,"89","545",PYF.AI.RIM,"Rimatara, French Polynesia (Austral Islands)","1",TUB-OO,Tubuai Is.,TUB,"61","6",Pacific,PYF,French Polynesia
"1084",-22.47492596480,-151.34584061800,34.66060387110,"90","546",PYF.AI.RUR,"Rurutu, French Polynesia (Austral Islands)","1",TUB-OO,Tubuai Is.,TUB,"61","6",Pacific,PYF,French Polynesia
"1085",-23.37259991920,-149.47961823600,48.49672198410,"68","547",PYF.AI.TUB,"Tubuai, French Polynesia (Austral Islands)","1",TUB-OO,Tubuai Is.,TUB,"61","6",Pacific,PYF,French Polynesia
